"file","table"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","empresa_config"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","proveedores"
"apps\erp-api\src\modules\compras\services\ordenes-compra.service.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras\services\devoluciones-proveedor.service.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\services\devoluciones-proveedor.service.ts","recepciones"
"apps\erp-api\src\modules\compras\services\devoluciones-proveedor.service.ts","proveedores"
"apps\erp-api\src\modules\compras\services\devoluciones-proveedor.service.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\services\devoluciones-proveedor.service.ts","recepciones"
"apps\erp-api\src\modules\compras\services\devoluciones-proveedor.service.ts","empresa_config"
"apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","empresa_config"
"apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","cuentas_por_pagar"
"apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","proveedores"
"apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","cuentas_por_pagar"
"apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","recepcion_items"
"apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","recepciones"
"apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\services\compras-cxp-integration.service.ts","cuentas_por_pagar"
"apps\erp-api\src\modules\compras\repositories\proveedores.repository.ts","proveedores"
"apps\erp-api\src\modules\compras\repositories\proveedores.repository.ts","proveedores"
"apps\erp-api\src\modules\compras\repositories\proveedores.repository.ts","proveedores"
"apps\erp-api\src\modules\compras\repositories\proveedores.repository.ts","proveedores"
"apps\erp-api\src\modules\compras\repositories\proveedores.repository.ts","proveedores"
"apps\erp-api\src\modules\compras\repositories\proveedores.repository.ts","proveedores"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","ordenes_compra"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","orden_compra_detalles"
"apps\erp-api\src\modules\compras\repositories\ordenes-compra.repository.ts","recepciones"
"apps\erp-api\src\modules\compras\repositories\oc-aprobaciones.repository.ts","oc_aprobaciones"
"apps\erp-api\src\modules\compras\repositories\oc-aprobaciones.repository.ts","oc_aprobaciones"
"apps\erp-api\src\modules\compras\repositories\oc-aprobaciones.repository.ts","oc_aprobaciones"
"apps\erp-api\src\modules\compras\repositories\oc-aprobaciones.repository.ts","oc_aprobaciones"
"apps\erp-api\src\modules\compras\repositories\oc-aprobaciones.repository.ts","oc_aprobaciones"
"apps\erp-api\src\modules\compras\repositories\oc-aprobaciones.repository.ts","oc_aprobaciones"
"apps\erp-api\src\modules\compras\repositories\devoluciones-proveedor.repository.ts","devoluciones_proveedor"
"apps\erp-api\src\modules\compras\repositories\devoluciones-proveedor.repository.ts","devoluciones_proveedor"
"apps\erp-api\src\modules\compras\repositories\devoluciones-proveedor.repository.ts","devolucion_items"
"apps\erp-api\src\modules\compras\repositories\devoluciones-proveedor.repository.ts","devoluciones_proveedor"
"apps\erp-api\src\modules\compras\repositories\devoluciones-proveedor.repository.ts","devoluciones_proveedor"
"apps\erp-api\src\modules\compras\repositories\devoluciones-proveedor.repository.ts","devoluciones_proveedor"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizaciones_compra"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizacion_compra_detalles"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizaciones_compra"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizaciones_compra"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizacion_compra_detalles"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizaciones_compra"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizaciones_compra"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizaciones_compra"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizacion_compra_detalles"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizacion_compra_detalles"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizacion_compra_detalles"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizaciones_compra"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizacion_compra_detalles"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizaciones_compra"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizacion_compra_detalles"
"apps\erp-api\src\modules\compras\repositories\cotizaciones-compra.repository.ts","cotizaciones_compra"
"apps\erp-api\src\modules\demo\interceptors\demo-restrictions.interceptor.ts","empresa_config"
"apps\erp-api\src\modules\demo\guards\demo-expired.guard.ts","empresa_config"
"apps\erp-api\src\modules\cajas\services\configuracion-caja.service.ts","configuracion_caja"
"apps\erp-api\src\modules\cajas\services\configuracion-caja.service.ts","configuracion_caja"
"apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","retiros_caja"
"apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","retiros_caja"
"apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","retiros_caja"
"apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","retiros_caja"
"apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","retiros_caja"
"apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","retiros_caja"
"apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","retiros_caja"
"apps\erp-api\src\modules\cajas\services\cash-withdrawals.service.ts","retiros_caja"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cambios_turno"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cambios_turno"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cambios_turno"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","configuracion_caja"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cambios_turno"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","integration_logs"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cambios_turno"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cambios_turno"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cambios_turno"
"apps\erp-api\src\modules\cajas\services\cash-shift-changes.service.ts","cambios_turno"
"apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","retiros_caja"
"apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","cambios_turno"
"apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","ventas_pos"
"apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","ventas_pos_pagos"
"apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","cortes_caja"
"apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","asientos_contables"
"apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","detalle_asientos"
"apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","plan_cuentas"
"apps\erp-api\src\modules\cajas\services\cash-reports.service.ts","cortes_caja"
"apps\erp-api\src\modules\cajas\services\cash-reconciliation.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-reconciliation.service.ts","movimientos_caja"
"apps\erp-api\src\modules\cajas\services\cash-reconciliation.service.ts","configuracion_caja"
"apps\erp-api\src\modules\cajas\services\cash-movements.service.ts","movimientos_caja"
"apps\erp-api\src\modules\cajas\services\cash-movements.service.ts","movimientos_caja"
"apps\erp-api\src\modules\cajas\services\cash-movements.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-movements.service.ts","movimientos_caja"
"apps\erp-api\src\modules\cajas\services\cash-movements.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-fraud-detection.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-fraud-detection.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-fraud-detection.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-fraud-detection.service.ts","caja_audit_log"
"apps\erp-api\src\modules\cajas\services\cash-fraud-detection.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","ventas_pos"
"apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","cambios_turno"
"apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","retiros_caja"
"apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","configuracion_caja"
"apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","ventas_pos"
"apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","cambios_turno"
"apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","retiros_caja"
"apps\erp-api\src\modules\cajas\services\cash-flow.spec.ts","configuracion_caja"
"apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","users"
"apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","movimientos_caja"
"apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","caja_audit_log"
"apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-concurrency.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","ventas_pos"
"apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","ventas_pos"
"apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","cambios_turno"
"apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","retiros_caja"
"apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","retiros_caja"
"apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","cambios_turno"
"apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-closing.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\services\cash-authorization.service.ts","configuracion_caja"
"apps\erp-api\src\modules\cajas\services\cash-authorization.service.ts","configuracion_caja"
"apps\erp-api\src\modules\cajas\services\cash-authorization.service.ts","users"
"apps\erp-api\src\modules\cajas\services\cash-authorization.service.ts","supervisor_pins"
"apps\erp-api\src\modules\cajas\services\cash-authorization.service.ts","caja_audit_log"
"apps\erp-api\src\modules\cajas\services\cash-authorization.service.ts","caja_audit_log"
"apps\erp-api\src\modules\cajas\services\cash-audit.service.ts","caja_audit_log"
"apps\erp-api\src\modules\cajas\services\cash-audit.service.ts","caja_audit_log"
"apps\erp-api\src\modules\cajas\services\cash-audit.service.ts","caja_audit_log"
"apps\erp-api\src\modules\cajas\services\cash-audit.service.ts","caja_audit_log"
"apps\erp-api\src\modules\cajas\services\cash-audit.service.ts","caja_audit_log"
"apps\erp-api\src\modules\cajas\services\autorizaciones-caja.service.ts","usuarios"
"apps\erp-api\src\modules\cajas\services\autorizaciones-caja.service.ts","usuarios"
"apps\erp-api\src\modules\cajas\services\autorizaciones-caja.service.ts","autorizaciones_caja"
"apps\erp-api\src\modules\cajas\services\autorizaciones-caja.service.ts","autorizaciones_caja"
"apps\erp-api\src\modules\cajas\services\autorizaciones-caja.service.ts","autorizaciones_caja"
"apps\erp-api\src\modules\demo\demo.service.ts","empresa_config"
"apps\erp-api\src\modules\demo\demo.service.ts","empresa_config"
"apps\erp-api\src\modules\demo\demo.service.ts","usuarios_sistema"
"apps\erp-api\src\modules\demo\demo.service.ts","empresa_config"
"apps\erp-api\src\modules\demo\demo.service.ts","demo_conversiones_pendientes"
"apps\erp-api\src\modules\demo\demo.service.ts","empresa_config"
"apps\erp-api\src\modules\demo\demo.service.ts","usuarios_sistema"
"apps\erp-api\src\modules\demo\demo.service.ts","usuarios_sistema"
"apps\erp-api\src\modules\demo\demo.service.ts","demo_conversiones_pendientes"
"apps\erp-api\src\modules\demo\demo.service.ts","demo_conversiones_pendientes"
"apps\erp-api\src\modules\dashboard.controller.ts","cpe"
"apps\erp-api\src\modules\dashboard.controller.ts","gre_guias"
"apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"apps\erp-api\src\modules\cajas\cajas.service.ts","cajas"
"apps\erp-api\src\modules\cajas\cajas.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\cajas.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\cajas.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\cajas.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\cajas.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\cajas.service.ts","usuarios"
"apps\erp-api\src\modules\cajas\cajas.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\cajas.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\cajas.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\cajas.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\cajas.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\cajas.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\cajas.service.ts","cortes_caja"
"apps\erp-api\src\modules\cajas\cajas.service.ts","sesiones_caja"
"apps\erp-api\src\modules\cajas\cajas.service.ts","movimientos_caja"
"apps\erp-api\src\modules\cajas\cajas.service.ts","vw_ranking_cajeros"
"apps\erp-api\src\modules\cajas\cajas.service.ts","vw_sesiones_activas"
"apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","cpe"
"apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","cpe"
"apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","gre_guias"
"apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","productos"
"apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","ordenes_compra"
"apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","usuarios_sistema"
"apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","cotizaciones"
"apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","cotizaciones"
"apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","sire_files"
"apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","cpe"
"apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","gre_guias"
"apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","ordenes_compra"
"apps\erp-api\src\modules\dashboard\dashboard-metrics.service.ts","cotizaciones"
"apps\erp-api\src\modules\auth\auth.service.ts","auth_login_attempts"
"apps\erp-api\src\modules\auth\auth.service.ts","auth_login_attempts"
"apps\erp-api\src\modules\auth\auth.service.ts","usuarios_sistema"
"apps\erp-api\src\modules\auth\auth.service.ts","user_roles"
"apps\erp-api\src\modules\auth\auth.service.ts","usuarios_sistema"
"apps\erp-api\src\modules\auth\auth.service.ts","usuarios_sistema"
"apps\erp-api\src\modules\auth\auth.service.ts","usuarios_sistema"
"apps\erp-api\src\modules\auth\auth.service.ts","usuarios_sistema"
"apps\erp-api\src\modules\auth\auth.service.ts","usuarios_sistema"
"apps\erp-api\src\modules\auth\auth.service.ts","usuarios_sistema"
"apps\erp-api\src\modules\auth\auth.service.ts","tenants"
"apps\erp-api\src\modules\auth\auth.service.ts","audit_log"
"apps\erp-api\src\modules\auth\auth.service.ts","user_sessions"
"apps\erp-api\src\modules\auth\auth.service.ts","user_sessions"
"apps\erp-api\src\modules\auth\auth.service.ts","user_sessions"
"apps\erp-api\src\modules\auth\auth.service.ts","user_sessions"
"apps\erp-api\src\modules\auth\auth.service.ts","user_sessions"
"apps\erp-api\src\modules\auth\auth.service.ts","user_sessions"
"apps\erp-api\src\modules\auth\auth.service.spec.ts","usuarios_sistema"
"apps\erp-api\src\modules\auth\auth.service.spec.ts","user_roles"
"apps\erp-api\src\modules\analytics.controller.ts","ventas"
"apps\erp-api\src\modules\analytics.controller.ts","ventas"
"apps\erp-api\src\modules\analytics.controller.ts","cuentas_por_cobrar"
"apps\erp-api\src\modules\analytics.controller.ts","productos"
"apps\erp-api\src\modules\analytics.controller.ts","venta_detalles"
"apps\erp-api\src\modules\analytics.controller.ts","orden_compra_detalles"
"apps\erp-api\src\modules\analytics.controller.ts","productos"
"apps\erp-api\src\modules\analytics.controller.ts","venta_detalles"
"apps\erp-api\src\modules\analytics.controller.ts","orden_compra_detalles"
"apps\erp-api\src\modules\analytics.controller.ts","gastos"
"apps\erp-api\src\modules\analytics.controller.ts","ventas"
"apps\erp-api\src\modules\analytics.controller.ts","gastos"
"apps\erp-api\src\modules\audit\audit.service.ts","audit_log"
"apps\erp-api\src\modules\audit\audit.service.ts","audit_log"
"apps\erp-api\src\modules\audit\audit.service.ts","audit_log"
"apps\erp-api\src\modules\audit\audit.service.ts","audit_log"
"apps\erp-api\src\modules\audit\audit.service.ts","integration_logs"
"apps\erp-api\src\modules\audit\audit.service.ts","integration_logs"
